Unnamed: 0,datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,turbulence
65207,20210819,MCD,237.23,236.68,238.12,236.07,1455400,0.4608311183139051,53.58601535696781,-13.372041288481707,2.0403333333333324,125.75441255434006
65208,20210819,MMM,163.34,163.04,164.07,162.47,2766109,-0.2304096630014953,46.8637532133676,-191.98192095809162,1.2966666666666626,125.75441255434006
65209,20210819,MRK,74.86641221374046,74.15076335877863,75.51526717557252,74.15076335877863,8865400,0.20527286754351334,51.147098515519524,97.98352599227327,0.4713740458015266,125.75441255434006
65210,20210819,MSFT,296.77,288.69,297.47,288.64,29850500,4.335883542856038,66.98262243285936,53.1607252162249,1.8989999999999991,125.75441255434006
65211,20210819,NKE,82.795,83.48,83.77,82.185,7336300,1.5578601267791896,56.57824933687007,-3.790799300737026,0.6283333333333336,125.75441255434006
65212,20210819,NVDA,4.95,4.8725,5.125,4.69,766555000,-0.4220328288382565,49.509803921568654,0.3029498354782583,0.08500000000000023,125.75441255434006
65213,20210819,PG,144.99,143.16,145.28,143.16,5787200,1.6287638108982208,64.81687014428422,64.6534381763749,0.9009999999999972,125.75441255434006
65214,20210819,SHW,100.88,99.57333333333334,101.19,99.31333333333332,707500,1.9078646228186928,77.2651780771362,68.77653234539207,0.6021111111111092,125.75441255434006
65215,20210819,TRV,159.48,158.32,161.05,158.09,1105000,1.9868835522476616,63.873417721518976,178.00527350137943,1.3166666666666658,125.75441255434006
65216,20210819,UNH,427.89,415.38,428.35,412.4,3204500,2.2681415542613763,57.59011677102726,77.5841189256167,3.9393333333333302,125.75441255434006
65217,20210819,V,57.8925,57.26,58.1075,57.225,5761300,-0.5565989569531524,46.38554216867466,-97.52810494529936,0.5810000000000021,125.75441255434006
65218,20210819,VZ,55.37,55.3,55.66,55.19,12679900,-0.12585805530860486,47.57433489827854,-82.25014665472683,0.213,125.75441255434006
65219,20210819,WMT,50.04,49.44,50.22,49.33,22630500,0.8185813522455021,73.06176084099866,99.13474118738178,0.2536666666666669,125.75441255434006
65220,20210820,AAPL,5.2925,5.265714285714286,5.303571428571429,5.2421428571428565,60549600,0.05468857280462824,53.741496598639145,11.16007458897916,0.0490000000000002,141.10029427944312
65221,20210820,AMGN,223.53,224.39,226.24,222.01,2811600,-4.550921769759668,32.510088781275265,-133.40802238974234,2.0650000000000004,141.10029427944312
65222,20210820,AMZN,160.0,160.19,160.39,158.79,67168000,-4.141108426535396,24.363277393879628,-95.96337648947477,1.6883333333333372,141.10029427944312
65223,20210820,AXP,159.75,158.85,159.99,158.06,3075000,-1.9211753986365918,38.928247048138026,-169.22889318053592,1.8349999999999944,141.10029427944312
65224,20210820,BA,212.67,212.31,214.74,210.94,9335700,-3.1422577089334136,38.87051430461383,-92.61354707503106,4.03133333333334,141.10029427944312
65225,20210820,CAT,204.94,205.42,207.26,203.59,2765500,-1.0127311800141854,42.30579531442664,-64.42862742887392,2.703333333333329,141.10029427944312
65226,20210820,CRM,64.0325,63.25,64.4675,63.1525,5510700,0.6407363966402428,57.72289660946,199.31472070203233,0.59725,141.10029427944312
65227,20210820,CSCO,58.22,57.25,58.34,56.85,21876500,0.7312663737666867,66.71641791044773,147.5058887035046,0.4466666666666671,141.10029427944312
65228,20210820,CVX,94.3,93.52,94.88,93.21,9707600,-1.4739623032794211,36.63474692202463,-146.76174731419547,1.2183333333333348,141.10029427944312
65229,20210820,DIS,175.12,173.0,175.21,172.65,6239600,-0.4134339413504051,48.293029871977254,-84.47422572814976,1.8746666666666665,141.10029427944312
65230,20210820,GS,395.87,391.49,396.45,391.0,1612100,7.497534533776048,59.01038941624935,49.562984738041656,4.459666666666661,141.10029427944312
65231,20210820,HD,329.24,322.64,329.68,322.47,2929900,0.9665811554273204,53.82721336045393,0.26751242481097515,3.1136666666666684,141.10029427944312
65232,20210820,HON,204.60287345911468,204.98422171587646,205.52764298176206,203.5350983401817,2207941,0.5893295605445132,52.56430998220352,-27.993924319417488,1.9642613125371464,141.10029427944312
65233,20210820,IBM,132.99,131.68,133.25,131.23,2780059,-0.5753487364390253,46.05398018448926,-81.44853442398778,0.9756666666666703,141.10029427944312
65234,20210820,JNJ,179.44,178.89,179.92,178.07,5428700,2.440934941573176,68.30374008311306,100.67797996604477,0.8823333333333285,141.10029427944312
65235,20210820,JPM,154.72,154.35,154.9,153.16,6974100,0.716677464169976,48.92528147389968,-3.2927399933805974,1.6283333333333354,141.10029427944312
65236,20210820,KO,56.64,56.84,57.03,56.58,10543600,0.2876209953374129,61.695278969957116,10.082041404013658,0.3106666666666657,141.10029427944312
65237,20210820,MCD,238.49,236.96,239.39,236.32,1989700,0.4681764029042483,52.356196545363076,3.1759800134669653,1.9876666666666665,141.10029427944312
65238,20210820,MMM,162.34,162.49,163.15,161.68,2867290,-0.5240300959614217,42.397660818713454,-212.86164573147903,1.2539999999999958,141.10029427944312
65239,20210820,MRK,75.07633587786259,74.93320610687023,75.57251908396947,74.63740458015265,6284200,0.30690278246240155,52.31388329979888,114.69490405497471,0.4742366412213741,141.10029427944312
65240,20210820,MSFT,304.36,299.72,305.84,298.06,40817600,5.0914069720483335,70.62773266708308,100.67040318810244,2.1346666666666674,141.10029427944312
65241,20210820,NKE,83.895,83.135,84.005,82.71,4039100,1.3727336614597618,58.58841386288896,2.282651179468192,0.6588333333333334,141.10029427944312
65242,20210820,NVDA,5.205,4.9975,5.215,4.9825,675741000,-0.3703555929943248,53.47786811201446,8.056458172478754,0.0922500000000002,141.10029427944312
65243,20210820,PG,145.09,145.25,145.98,144.78,5273800,1.6549427407150006,64.8818316100444,73.45446420410107,0.9026666666666632,141.10029427944312
65244,20210820,SHW,102.35333333333334,101.18666666666668,102.85333333333334,101.06,860200,1.9447766517236147,77.79379956741187,88.7446380668254,0.6164444444444422,141.10029427944312
65245,20210820,TRV,160.84,159.25,162.2,158.81,978500,2.227595610531949,60.416088765603334,182.8508781850095,1.201666666666666,141.10029427944312
65246,20210820,UNH,429.71,428.35,431.36,426.91,2401900,3.15416610942782,57.467752885268155,129.8507684281712,3.927999999999996,141.10029427944312
65247,20210820,V,57.84,57.9675,58.04,57.575,5522200,-0.5993607604386995,44.77743499338916,-90.22549235749176,0.5672500000000021,141.10029427944312
65248,20210820,VZ,55.52,55.33,55.71,55.2,10645100,-0.12742833726876768,45.52845528455287,-67.69496233323501,0.20500000000000015,141.10029427944312
65249,20210820,WMT,50.48,50.16,50.57,49.92,19400400,0.8444699075806952,73.75160051216383,112.65186277073786,0.2603333333333334,141.10029427944312
65250,20210823,AAPL,5.346785714285715,5.296785714285714,5.3639285714285725,5.2817857142857125,60131800,0.0564817774836115,56.19206085096239,27.78836212959584,0.05008333333333356,117.6233731670212
65251,20210823,AMGN,225.64,224.18,227.44,223.77,1932600,-4.512276636616576,35.18899256681955,-107.23446554931013,2.1076666666666672,117.6233731670212
65252,20210823,AMZN,163.29,160.6,164.04,160.5,65362000,-3.906322556511583,28.998144712430463,-70.44241061267556,1.7966666666666706,117.6233731670212
65253,20210823,AXP,160.45,161.23,161.85,160.11,2006300,-2.1440489396235023,37.844333518210355,-135.14578961611292,1.802999999999994,117.6233731670212
65254,20210823,BA,219.4,215.83,220.18,215.38,10392100,-3.284353887535957,42.52591596106669,-49.43240004190967,4.21233333333334,117.6233731670212
65255,20210823,CAT,209.14,207.25,209.75,205.83,2827400,-1.081921451984698,44.39030187782266,-26.21918121782167,2.804666666666661,117.6233731670212
65256,20210823,CRM,65.13,64.25,65.465,64.1425,7603900,0.8111657559638132,61.913137599783475,241.37729951638562,0.6159166666666664,117.6233731670212
65257,20210823,CSCO,58.54,57.85,58.7,57.74,16225400,0.8550423899440531,70.09841029523089,154.86070535111602,0.4403333333333336,117.6233731670212
65258,20210823,CVX,96.73,96.09,97.0,96.06,10277800,-1.538621796398445,40.2630900180552,-81.87229774706748,1.2923333333333349,117.6233731670212
65259,20210823,DIS,177.66,177.08,178.31,175.91,7395900,-0.2784893781176834,43.46811819595646,-5.368501438152147,1.714666666666666,117.6233731670212
65260,20210823,GS,401.45,401.89,404.1,399.0,1857600,7.193140975447079,58.01883181505014,79.21152461538891,4.354333333333327,117.6233731670212
65261,20210823,HD,327.74,330.0,330.53,327.38,2792700,0.8760191968315212,53.172588832487314,10.94169071402409,3.152000000000003,117.6233731670212
65262,20210823,HON,205.8708564128476,204.19292408309582,208.11127742132308,204.19292408309582,2274041,0.474617267997985,53.08799999999998,-9.439661405362077,1.986188837300948,117.6233731670212
65263,20210823,IBM,133.48,133.48,133.99,132.7,3179422,-0.6451133243866423,47.87525702535983,-54.68654125588967,0.9726666666666692,117.6233731670212
65264,20210823,JNJ,177.61,178.39,178.93,177.54,6461700,2.3517213375109516,64.50231894398871,78.21599380611032,0.9343333333333276,117.6233731670212
65265,20210823,JPM,156.7,155.33,157.09,155.24,7934600,0.6951114933669658,48.66255144032921,49.696081510171894,1.620000000000002,117.6233731670212
65266,20210823,KO,56.44,56.67,56.75,56.38,8912800,0.23554413372028196,60.31578947368424,-7.1216655738544175,0.31666666666666593,117.6233731670212
65267,20210823,MCD,239.66,239.46,240.07,237.99,2086900,0.5619292452140314,53.33443108842416,24.683281743629376,2.0243333333333333,117.6233731670212
65268,20210823,MMM,162.78,163.04,164.08,161.94,2361263,-0.7130030266740732,44.04729911314161,-166.01474946652226,1.2403333333333293,117.6233731670212
65269,20210823,MRK,74.79007633587786,75.48664122137404,75.60114503816793,74.75190839694656,6492600,0.3601943730529058,52.80974949221397,108.52921556920131,0.4697837150127233,117.6233731670212
65270,20210823,MSFT,304.65,303.25,305.4,301.85,22830200,5.648453453927799,71.4487521582169,102.45810722000488,2.123666666666666,117.6233731670212
65271,20210823,NKE,84.86,84.725,85.45,84.59,3796500,1.2890279275319187,59.7194881889764,18.876088446741928,0.6773333333333336,117.6233731670212
65272,20210823,NVDA,5.49,5.2425,5.5,5.2375,575807000,-0.3029121108602535,56.17021276595745,19.974468810702113,0.09791666666666687,117.6233731670212
65273,20210823,PG,144.35,144.29,145.34,144.23,4522200,1.5975622128994758,63.0097437748106,56.53138373464542,0.923666666666664,117.6233731670212
65274,20210823,SHW,101.57333333333334,102.48666666666666,103.32666666666668,101.52666666666666,686800,1.88931141338162,73.85411093276278,80.98025748228905,0.6229999999999976,117.6233731670212
65275,20210823,TRV,159.9,161.51,162.33,159.83,622700,2.315816219039192,58.018216947281275,165.61193118743375,1.2076666666666662,117.6233731670212
65276,20210823,UNH,425.36,430.56,430.56,424.9,2375900,3.4653914320292074,53.940470150515814,103.92085515410277,3.9419999999999935,117.6233731670212
65277,20210823,V,58.535,58.175,58.6625,58.0,6342000,-0.5705916804294944,47.345195729537345,-65.81729245550251,0.5854166666666686,117.6233731670212
65278,20210823,VZ,55.42,55.55,55.71,55.41,11963700,-0.13518364835128693,44.08427876823343,-57.57327168319621,0.20566666666666694,117.6233731670212
65279,20210823,WMT,50.15,50.51,50.6,50.14,16166100,0.8288045887398212,71.55279503105591,100.13604051110414,0.2683333333333333,117.6233731670212
65280,20210824,AAPL,5.343571428571429,5.3375,5.387857142857144,5.326785714285714,48606400,0.05698663268813053,54.85129205265696,35.68952134916193,0.04883333333333357,106.1300997007378
65281,20210824,AMGN,224.38,225.52,225.68,223.56,1790400,-4.531089975189758,34.03092300484148,-106.77319291177616,2.134333333333333,106.1300997007378
65282,20210824,AMZN,165.29,164.0,165.77,163.73,51036000,-3.5183128571309514,32.74517087667164,-49.193452886629885,1.7946666666666706,106.1300997007378
65283,20210824,AXP,161.2,160.6,161.9,160.19,2377600,-2.2344022957856002,39.398440401039686,-123.22953992122679,1.7953333333333277,106.1300997007378
65284,20210824,BA,221.43,220.11,223.1,219.8,8942600,-3.19631694612724,47.13887245372325,-26.800341334056988,3.943666666666673,106.1300997007378
65285,20210824,CAT,212.59,209.75,213.27,209.53,2485900,-0.8485870901156716,48.45605700712589,18.95339511734332,2.8066666666666618,106.1300997007378
65286,20210824,CRM,64.915,65.48,65.625,64.765,6685200,0.9182979804371172,60.61634537062178,221.9124273386869,0.6138333333333326,106.1300997007378
65287,20210824,CSCO,59.32,58.49,59.43,58.43,17658300,1.0044960505964653,71.58273381294963,167.43298207654243,0.4633333333333336,106.1300997007378
65288,20210824,CVX,97.84,97.5,98.61,97.39,8924900,-1.483199783356099,42.29698962813053,-46.54429548885145,1.3176666666666683,106.1300997007378
65289,20210824,DIS,178.47,177.92,180.08,177.76,5886900,-0.10497452797102368,44.97282608695652,43.20007170136777,1.7173333333333332,106.1300997007378
65290,20210824,GS,408.56,403.59,409.66,402.7,1958400,7.4398623645004704,62.227893709653216,97.67677618334162,4.440666666666661,106.1300997007378
65291,20210824,HD,324.9,328.76,328.84,324.51,2359500,0.5685302640646911,54.23363175493472,-13.220715763634445,3.0903333333333376,106.1300997007378
65292,20210824,HON,207.0625697152282,205.6325137523715,207.4915865040852,205.14629472500027,1342589,0.474399669548859,54.76379831398125,-4.664651113369313,1.9979470752177688,106.1300997007378
65293,20210824,IBM,133.69,133.63,134.06,133.19,2474418,-0.6756683340392158,49.270326615705315,-48.772205200949784,0.9593333333333368,106.1300997007378
65294,20210824,JNJ,175.39,176.99,177.21,175.28,5734800,2.077930378915056,60.18641810918775,42.8781556019821,1.0013333333333292,106.1300997007378
65295,20210824,JPM,157.67,157.0,158.55,156.87,7670900,0.7476724963746619,52.138924184667495,80.08202618885491,1.5740000000000025,106.1300997007378
65296,20210824,KO,56.01,56.64,56.64,55.9,12067200,0.15775691582970094,55.27156549520765,-28.99138302733025,0.31299999999999906,106.1300997007378
65297,20210824,MCD,238.43,240.39,240.39,238.32,1687700,0.5308589165938713,51.840390879478846,19.20150654755581,2.046666666666667,106.1300997007378
65298,20210824,MMM,162.83,162.89,163.96,162.49,1665310,-0.84894474701386,44.50460205739039,-143.68757519965897,1.2313333333333292,106.1300997007378
65299,20210824,MRK,74.16030534351145,74.68511450381679,74.68511450381679,73.98854961832063,8698100,0.34760412272218844,50.3578399479506,55.402560190598926,0.4888676844783717,106.1300997007378
65300,20210824,MSFT,302.62,305.02,305.65,302.0,18175800,5.858578720882576,67.42912371134022,94.77929838927388,2.069333333333331,106.1300997007378
65301,20210824,NKE,84.99,84.8,85.435,84.445,3133100,1.2191271054798278,60.314728300958954,17.936012870388108,0.6778333333333336,106.1300997007378
65302,20210824,NVDA,5.4475,5.4375,5.49,5.3825,297299000,-0.25001009937788865,56.603773584905674,23.27490793992226,0.09716666666666687,106.1300997007378
65303,20210824,PG,143.18,144.01,144.15,142.98,4560400,1.4410667883955457,60.815047021943634,30.921830315546227,0.9569999999999974,106.1300997007378
65304,20210824,SHW,101.03666666666668,101.67666666666666,101.68,100.86666666666667,555900,1.7815141117740725,71.7534722222224,58.37466651431764,0.6399999999999977,106.1300997007378
65305,20210824,TRV,160.64,160.16,161.05,159.77,791300,2.4175752004162234,60.66350710900472,145.53442350377162,1.1956666666666658,106.1300997007378
65306,20210824,UNH,423.41,425.52,425.94,421.72,1619300,3.5141817396851707,52.068643275847435,74.60219545083811,3.923666666666661,106.1300997007378
65307,20210824,V,58.56,58.76,59.0475,58.4875,5081800,-0.5395550316424575,43.8439350235312,-52.91677343188457,0.5489166666666688,106.1300997007378
65308,20210824,VZ,55.01,55.41,55.42,55.0,15478400,-0.17242574508715336,41.71779141104293,-118.72553803348494,0.2173333333333339,106.1300997007378
65309,20210824,WMT,49.63,50.17,50.17,49.57,18828900,0.7656046427677339,66.50774731823603,67.60999312196402,0.27966666666666645,106.1300997007378
65310,20210825,AAPL,5.298571428571429,5.350357142857144,5.368571428571427,5.2785714285714285,58991300,0.05314301060975435,48.98117100851147,24.01894317602804,0.04615476190476212,93.07472647341538
65311,20210825,AMGN,221.59,224.31,224.83,221.18,2173200,-4.716757519938653,32.67356425251164,-112.7844655518498,2.222999999999999,93.07472647341538
65312,20210825,AMZN,164.96,165.49,166.05,164.31,33606000,-3.2005467068227347,32.28317272053376,-43.915741959750996,1.7986666666666695,93.07472647341538
65313,20210825,AXP,166.18,161.88,167.23,160.5,3579900,-1.8824637310033552,44.60333673816818,-60.53071170232298,1.9579999999999953,93.07472647341538
65314,20210825,BA,221.03,221.5,222.3,219.1,6528900,-3.1228257020477765,48.51252609603336,-31.33894414689918,3.8320000000000065,93.07472647341538
65315,20210825,CAT,214.76,213.17,215.7,212.15,2599800,-0.4829993468836165,51.8836029944458,49.588871207954845,2.7606666666666606,93.07472647341538
65316,20210825,CRM,65.2125,65.215,65.475,64.6875,9701000,1.0155007434240415,62.57166257166256,193.78484558459428,0.6104999999999993,93.07472647341538
65317,20210825,CSCO,59.35,59.54,60.27,59.17,18069600,1.1125352884227553,69.98480243161093,169.8196703175141,0.4386666666666668,93.07472647341538
65318,20210825,CVX,98.51,97.22,98.72,96.72,9342300,-1.3694281231849743,45.475941422594154,-42.482482586278856,1.2746666666666684,93.07472647341538
65319,20210825,DIS,178.31,178.16,178.59,176.88,4842100,0.019402913345800243,45.03401360544219,26.63152656702529,1.7149999999999992,93.07472647341538
65320,20210825,GS,413.12,409.9,416.68,408.94,1845300,7.912138525559385,64.21439060205581,114.15646258845925,4.539999999999994,93.07472647341538
65321,20210825,HD,323.88,324.15,326.56,323.11,2586900,0.239773632819265,52.54477937964175,-29.32337461724065,3.0520000000000027,93.07472647341538
65322,20210825,HON,207.26277755002806,207.44391797199,208.76910316423718,205.59437892669533,1914256,0.4847939177616922,52.28988424760947,2.8685861498123657,1.894347465464151,93.07472647341538
65323,20210825,IBM,133.71,133.77,134.61,133.33,2105389,-0.6903120785357544,50.07052186177717,-44.01039449625634,0.945333333333336,93.07472647341538
65324,20210825,JNJ,174.23,175.69,175.9,173.89,5700300,1.7472060623067025,56.33943427620635,20.86759265349944,1.0016666666666632,93.07472647341538
65325,20210825,JPM,160.92,158.51,161.78,157.8,11335000,1.0395915443564832,55.806968362034425,130.1716659491703,1.664666666666669,93.07472647341538
65326,20210825,KO,56.07,56.06,56.17,55.73,11270700,0.09980103952420903,48.842874543239965,-40.821761213804905,0.273666666666666,93.07472647341538
65327,20210825,MCD,238.83,237.93,239.6,237.84,1668000,0.5323752241810098,51.39710716633796,12.792374741333694,2.028,93.07472647341538
65328,20210825,MMM,162.49,162.64,163.09,161.14,1928670,-0.9728997159751032,39.733950260266035,-165.77696543619447,1.1526666666666618,93.07472647341538
65329,20210825,MRK,73.54007633587786,74.24618320610686,74.24618320610686,72.90076335877863,7045800,0.28430170806241506,48.28232354778261,6.663092090064675,0.5092239185750638,93.07472647341538
65330,20210825,MSFT,302.01,304.3,304.59,300.42,20006100,5.907781380509447,65.94179202092872,84.88635276415407,2.038666666666665,93.07472647341538
65331,20210825,NKE,84.92,85.0,85.345,84.765,3003800,1.1448842721856778,60.18155053974489,17.78740545476548,0.6793333333333332,93.07472647341538
65332,20210825,NVDA,5.5525,5.435,5.6175,5.43,347701000,-0.1973374681665998,60.15424164524425,30.219639995157472,0.09725000000000024,93.07472647341538
65333,20210825,PG,142.67,143.07,143.13,142.25,3861500,1.261350238845239,58.31265508684865,14.32866542904307,0.9403333333333316,93.07472647341538
65334,20210825,SHW,100.91,100.32,101.2,99.85666666666668,920900,1.6666509178827908,72.68730214562102,43.96917740877484,0.6317777777777754,93.07472647341538
65335,20210825,TRV,162.58,160.77,163.29,160.4,1034600,2.624508018299452,61.09732561345468,161.4567214557787,1.2090000000000003,93.07472647341538
65336,20210825,UNH,419.74,421.85,423.62,419.45,1939000,3.219596576285369,52.12621194080626,49.0832409608498,3.9193333333333267,93.07472647341538
65337,20210825,V,58.1475,58.75,58.75,58.02,5277100,-0.5419957765341863,39.511584220413255,-65.04338854866029,0.5323333333333354,93.07472647341538
65338,20210825,VZ,54.93,55.02,55.08,54.81,14666300,-0.20602082663135235,39.08948194662484,-141.7402419810273,0.212333333333334,93.07472647341538
65339,20210825,WMT,49.65,49.47,49.76,49.34,21921300,0.7089596179432505,65.26576019777505,52.404954351229804,0.26966666666666633,93.07472647341538
65340,20210826,AAPL,5.269285714285714,5.298214285714286,5.325714285714286,5.2682142857142855,48597200,0.04718982509980396,48.792394655703745,14.568817064173706,0.04633333333333356,83.99779628065752
65341,20210826,AMGN,221.47,222.06,222.06,220.16,2844500,-4.818043972150008,30.610357583230595,-112.13687605435459,2.1626666666666656,83.99779628065752
65342,20210826,AMZN,165.8,164.95,166.6,164.8,41976000,-2.8481026094949584,34.92731446059682,-35.205493744265155,1.7426666666666697,83.99779628065752
65343,20210826,AXP,165.51,165.97,166.5,164.38,3164700,-1.63872310354148,43.788083953960715,-43.524507179985456,1.9693333333333292,83.99779628065752
65344,20210826,BA,216.5,221.41,222.9,215.91,8341400,-3.391026856093248,47.3429541595925,-49.98874829060421,3.926666666666674,83.99779628065752
65345,20210826,CAT,211.24,214.51,214.51,210.48,2513900,-0.4718636580621478,49.90128904889096,23.326101294434217,2.8703333333333267,83.99779628065752
65346,20210826,CRM,66.9475,67.45,68.805,66.84,18987000,1.218488654671063,70.0464499004645,280.4939044994797,0.6279166666666659,83.99779628065752
65347,20210826,CSCO,59.2,59.42,59.63,58.99,13729400,1.172537138133691,71.5617715617716,137.83547683691262,0.429,83.99779628065752
65348,20210826,CVX,97.22,98.11,98.73,97.2,8124800,-1.3675907470032058,44.75038600102933,-47.14885938359314,1.2953333333333352,83.99779628065752
65349,20210826,DIS,176.56,178.34,178.94,176.34,4563000,-0.0229726287945482,42.76729559748427,14.560793297775461,1.7489999999999986,83.99779628065752
65350,20210826,GS,412.41,415.88,420.73,411.16,2076500,8.13535046341974,64.37509200647726,110.49463758810008,4.528666666666661,83.99779628065752
65351,20210826,HD,321.48,323.21,324.99,321.0,2952300,-0.21198468092376288,49.32021664640215,-48.7489859965076,3.0156666666666703,83.99779628065752
65352,20210826,HON,207.4629853848281,206.7384236969807,207.7299291645613,206.15686760541897,1382589,0.5033838378809891,48.34725753723213,2.221123356394361,1.7497529181086418,83.99779628065752
65353,20210826,IBM,132.68,133.81,134.61,132.61,2613640,-0.7760835355796871,47.23862452240362,-68.86248199855812,0.9596666666666688,83.99779628065752
65354,20210826,JNJ,173.3,173.95,174.72,173.05,5031600,1.3939923548522302,58.52056688558596,2.505330635566104,0.9643333333333298,83.99779628065752
65355,20210826,JPM,161.75,162.26,163.83,161.15,11027500,1.3226666783096732,56.23636724172118,161.28146009960756,1.6810000000000025,83.99779628065752
65356,20210826,KO,55.54,55.95,55.98,55.51,10331500,0.010977477865786513,44.742990654205606,-58.683725226571724,0.2853333333333327,83.99779628065752
65357,20210826,MCD,236.95,238.79,238.92,235.92,2008000,0.37752475036259625,50.05602689290861,-20.65304556165753,2.082333333333334,83.99779628065752
65358,20210826,MMM,163.31,162.37,163.37,161.92,1742931,-0.993515150734197,41.36363636363637,-129.155558633087,1.1733333333333278,83.99779628065752
65359,20210826,MRK,73.06297709923662,73.57824427480917,73.77862595419846,73.0057251908397,6640400,0.1934066952714346,45.90264941466419,-11.563129066985704,0.5162213740458019,83.99779628065752
65360,20210826,MSFT,299.09,300.99,302.43,298.95,17666100,5.646070855937808,64.42492012779553,68.0012917808111,2.0866666666666656,83.99779628065752
65361,20210826,NKE,83.46,84.69,84.76,83.135,4069600,0.9572024595229038,56.00735125201014,-1.166164077437235,0.7255,83.99779628065752
65362,20210826,NVDA,5.5175,5.55,5.585,5.4475,237940000,-0.15661289991654126,64.16819012797076,32.06851045346808,0.09116666666666688,83.99779628065752
65363,20210826,PG,142.42,142.56,142.71,141.47,4749400,1.086229292743468,55.975073313782985,3.3634230387067965,0.9093333333333314,83.99779628065752
65364,20210826,SHW,100.75666666666666,101.13,101.13,99.8,673000,1.5454334953045503,70.99582804280803,37.81443754460951,0.6125555555555536,83.99779628065752
65365,20210826,TRV,159.97,162.5,162.78,159.94,734100,2.5485208184267947,55.8022733280465,128.4177634170522,1.2610000000000003,83.99779628065752
65366,20210826,UNH,416.85,419.77,421.39,416.63,1385400,2.7215643647750767,48.61062869051754,23.390815400644,3.8386666666666605,83.99779628065752
65367,20210826,V,57.63,58.0325,58.1575,57.5375,5889100,-0.5790135022865641,35.778513961192616,-81.61551000739951,0.528250000000002,83.99779628065752
65368,20210826,VZ,54.6,54.91,55.06,54.57,15256200,-0.2563187301018104,34.93044822256576,-154.77527572682519,0.2156666666666673,83.99779628065752
65369,20210826,WMT,49.12,49.16,49.42,48.89,23466900,0.6142210985742835,61.07226107226108,27.79302829238864,0.2859999999999997,83.99779628065752
65370,20210827,AAPL,5.307142857142857,5.267142857142857,5.3125,5.243928571428572,55802400,0.045007815653550935,52.91633676431743,15.581160647231838,0.04510714285714309,75.76017119733463
65371,20210827,AMGN,222.78,222.22,225.36,220.22,2660900,-4.737991546137267,30.588960838729573,-90.59509519302145,2.1619999999999986,75.76017119733463
65372,20210827,AMZN,167.48,166.66,167.62,165.69,48048000,-2.4054970903977164,39.03680501174629,-22.36822062482316,1.702666666666669,75.76017119733463
65373,20210827,AXP,168.65,165.35,168.89,165.16,3002300,-1.1785989868287174,48.85483327719772,-4.255597480162608,1.9793333333333296,75.76017119733463
65374,20210827,BA,221.75,217.47,222.43,216.86,7684900,-3.143708365888472,51.69872066423786,-37.7393052463375,3.9343333333333415,75.76017119733463
65375,20210827,CAT,212.83,212.26,214.03,212.22,2511400,-0.3309241450758975,52.896486229819594,36.04879441806578,2.8079999999999936,75.76017119733463
65376,20210827,CRM,66.6325,66.965,67.7275,66.3575,7992500,1.3385106517486918,68.54540654699045,216.3270675818978,0.631333333333333,75.76017119733463
65377,20210827,CSCO,59.02,59.27,59.35,58.86,14795200,1.1918259133985742,70.46153846153848,116.79666831657916,0.43333333333333307,75.76017119733463
65378,20210827,CVX,98.64,98.14,99.46,98.05,10281200,-1.2372897742453688,50.026595744680854,-23.944189037866,1.2533333333333354,75.76017119733463
65379,20210827,DIS,180.14,176.28,180.54,176.28,8697000,0.2296730020504469,50.810388595977344,84.95722511116503,1.706999999999998,75.76017119733463
65380,20210827,GS,419.69,412.78,419.85,412.5,2174500,8.798261805465131,70.39155955122966,109.12877128527235,4.4863333333333255,75.76017119733463
65381,20210827,HD,323.38,320.88,324.05,319.65,2985400,-0.4119436483186973,51.00877192982454,-50.59132275087956,3.0400000000000045,75.76017119733463
65382,20210827,HON,207.69179433888516,208.09221000848498,209.8654794024273,207.26277755002806,1765080,0.5304645882937109,50.717522658610285,20.925769131947874,1.6830169731753295,75.76017119733463
65383,20210827,IBM,133.28,132.61,133.45,132.31,2572637,-0.7865758904080451,50.877821569329996,-84.81231493571377,0.9303333333333348,75.76017119733463
65384,20210827,JNJ,172.93,174.28,174.28,172.75,7046100,1.0718563463924509,58.31898036513957,-6.334849981077112,0.9676666666666628,75.76017119733463
65385,20210827,JPM,163.05,161.75,163.16,161.26,8780200,1.6330797698306867,61.56081361560814,152.22248096152632,1.6060000000000023,75.76017119733463
65386,20210827,KO,55.65,55.66,55.79,55.45,8844100,-0.04996380238359421,45.654692931633825,-60.796750737329646,0.287666666666666,75.76017119733463
65387,20210827,MCD,237.48,237.43,238.37,236.37,1784000,0.294180079987882,52.24248398225726,-18.977451990302008,2.029000000000001,75.76017119733463
65388,20210827,MMM,163.09,163.88,164.43,162.31,2567214,-1.0158945922037788,44.48518179040636,-103.39024993811651,1.0909999999999944,75.76017119733463
65389,20210827,MRK,72.80534351145037,73.29198473282445,73.44465648854961,72.68129770992367,6010000,0.09943662189071743,44.749694749694754,-31.518381684933047,0.5209923664122144,75.76017119733463
65390,20210827,MSFT,299.72,298.99,300.87,296.83,22605700,5.426940720094591,65.06751389992058,58.66300674997736,2.098333333333335,75.76017119733463
65391,20210827,NKE,83.79,83.635,84.035,83.14,3012400,0.825574800490557,59.12632821723735,-5.166929690116532,0.7058333333333338,75.76017119733463
