Date,Open,High,Low,Close,Adj Close,Volume
2021-12-07,35423.99,35819.47,35423.99,35719.43,35719.43,482890000
2021-12-08,35716.85,35840.52,35602.65,35754.75,35754.75,387650000
2021-12-09,35722.26,35864.24,35577.14,35754.69,35754.69,353020000
2021-12-10,35830.55,35982.69,35710.43,35970.99,35970.99,361200000
2021-12-13,35958.93,35958.93,35609.53,35650.95,35650.95,451590000
2021-12-14,35605.73,35779.47,35441.74,35544.18,35544.18,451230000
2021-12-15,35549.35,35943.84,35389.3,35927.43,35927.43,432380000
2021-12-16,36036.28,36189.83,35778.21,35897.64,35897.64,482770000
2021-12-17,35800.11,35800.11,35284.26,35365.44,35365.44,760830000
2021-12-20,35222.12,35222.12,34665.5,34932.16,34932.16,388890000
2021-12-21,35069.5,35508.96,35069.5,35492.7,35492.7,349670000
2021-12-22,35491.71,35764.67,35433.13,35753.89,35753.89,290730000
2021-12-23,35782.42,36060.99,35782.42,35950.56,35950.56,250940000
2021-12-27,35954.48,36306.61,35954.48,36302.38,36302.38,250260000
2021-12-28,36302.99,36527.26,36302.99,36398.21,36398.21,239090000
2021-12-29,36421.14,36571.55,36396.19,36488.63,36488.63,214400000
2021-12-30,36522.48,36679.44,36372.13,36398.08,36398.08,207640000
2021-12-31,36385.85,36484.94,36303.97,36338.3,36338.3,218210000
2022-01-03,36321.59,36595.82,36246.45,36585.06,36585.06,347930000
2022-01-04,36636.0,36934.84,36636.0,36799.65,36799.65,435080000
2022-01-05,36722.6,36952.65,36400.39,36407.11,36407.11,468460000
2022-01-06,36409.05,36464.19,36200.68,36236.47,36236.47,390190000
2022-01-07,36249.59,36382.84,36111.53,36231.66,36231.66,361420000
2022-01-10,36175.21,36175.21,35639.91,36068.87,36068.87,440300000
2022-01-11,36058.85,36271.47,35769.38,36252.02,36252.02,363190000
2022-01-12,36336.16,36453.49,36168.15,36290.32,36290.32,317860000
2022-01-13,36312.49,36513.88,36044.22,36113.62,36113.62,349740000
2022-01-14,35996.43,35996.43,35641.49,35911.81,35911.81,396470000
2022-01-18,35661.76,35661.76,35262.02,35368.47,35368.47,427260000
2022-01-19,35412.3,35547.83,35015.49,35028.65,35028.65,393080000
2022-01-20,35102.66,35490.2,34670.12,34715.39,34715.39,369070000
2022-01-21,34701.69,34896.67,34229.55,34265.37,34265.37,523880000
2022-01-24,34070.61,34420.99,33150.33,34364.5,34364.5,678120000
2022-01-25,34186.64,34591.04,33545.52,34297.73,34297.73,522190000
2022-01-26,34520.82,34815.67,33876.48,34168.09,34168.09,549310000
2022-01-27,34261.75,34773.32,34007.78,34160.78,34160.78,527780000
2022-01-28,34135.24,34731.77,33807.51,34725.47,34725.47,568440000
2022-01-31,34691.17,35148.14,34496.1,35131.86,35131.86,474440000
2022-02-01,35151.47,35441.09,34977.95,35405.24,35405.24,394900000
2022-02-02,35378.19,35679.2,35290.12,35629.33,35629.33,364060000
2022-02-03,35520.08,35535.94,35071.06,35111.16,35111.16,390180000
2022-02-04,35095.74,35333.55,34799.08,35089.74,35089.74,349880000
2022-02-07,35108.38,35325.01,34993.98,35091.13,35091.13,328910000
2022-02-08,35160.68,35544.89,35090.42,35462.78,35462.78,333940000
2022-02-09,35614.9,35824.28,35614.9,35768.06,35768.06,339610000
2022-02-10,35630.81,35800.24,35100.72,35241.59,35241.59,416710000
2022-02-11,35267.89,35431.15,34620.52,34738.06,34738.06,410400000
2022-02-14,34694.5,34744.56,34304.28,34566.17,34566.17,373410000
2022-02-15,34686.19,35047.79,34686.19,34988.84,34988.84,305670000
2022-02-16,34951.83,35042.09,34642.64,34934.27,34934.27,309360000
2022-02-17,34858.47,34858.47,34246.23,34312.03,34312.03,351850000
2022-02-18,34310.45,34423.58,33976.18,34079.18,34079.18,414080000
2022-02-22,33974.09,34024.74,33364.29,33596.61,33596.61,438320000
2022-02-23,33680.97,33832.59,33084.9,33131.76,33131.76,376490000
2022-02-24,32830.33,33269.34,32272.64,33223.83,33223.83,593190000
2022-02-25,33277.22,34095.74,33277.22,34058.75,34058.75,421170000
2022-02-28,33870.62,33963.63,33469.31,33892.6,33892.6,451810000
2022-03-01,33813.48,33870.14,33107.67,33294.95,33294.95,442310000
2022-03-02,33379.51,34013.67,33379.51,33891.35,33891.35,402810000
2022-03-03,33972.87,34179.07,33641.53,33794.66,33794.66,369870000
2022-03-04,33655.43,33655.43,33254.12,33614.8,33614.8,412930000
2022-03-07,33579.75,33579.75,32806.15,32817.38,32817.38,493670000
2022-03-08,32885.17,33402.98,32578.73,32632.64,32632.64,553750000
2022-03-09,32860.42,33457.28,32860.42,33286.25,33286.25,421550000
2022-03-10,33106.77,33236.59,32819.76,33174.07,33174.07,399480000
2022-03-11,33279.72,33515.61,32911.89,32944.19,32944.19,369480000
2022-03-14,33000.37,33395.59,32818.16,32945.24,32945.24,401150000
2022-03-15,32989.27,33620.84,32989.27,33544.34,33544.34,394820000
2022-03-16,33653.93,34075.94,33391.24,34063.1,34063.1,430180000
2022-03-17,33995.39,34483.92,33896.06,34480.76,34480.76,339470000
2022-03-18,34466.72,34755.2,34279.83,34754.93,34754.93,627890000
2022-03-21,34669.85,34808.28,34341.81,34552.99,34552.99,408490000
2022-03-22,34583.24,34882.03,34583.24,34807.46,34807.46,368550000
2022-03-23,34748.84,34748.84,34352.96,34358.5,34358.5,349590000
2022-03-24,34406.81,34713.56,34355.42,34707.94,34707.94,324870000
2022-03-25,34702.39,34942.7,34631.52,34861.24,34861.24,287070000
2022-03-28,34833.03,34957.93,34552.23,34955.89,34955.89,302860000
2022-03-29,35114.35,35372.26,35030.07,35294.19,35294.19,355050000
2022-03-30,35273.63,35361.36,35058.58,35228.81,35228.81,324670000
2022-03-31,35201.52,35201.52,34677.99,34678.35,34678.35,438360000
2022-04-01,34740.89,34847.91,34538.25,34818.27,34818.27,346810000
2022-04-04,34799.98,34940.78,34615.38,34921.88,34921.88,317560000
2022-04-05,34876.33,35112.21,34566.04,34641.18,34641.18,308980000
2022-04-06,34520.34,34609.84,34277.17,34496.51,34496.51,386250000
2022-04-07,34439.24,34705.83,34190.95,34583.57,34583.57,324810000
2022-04-08,34569.24,34908.46,34470.19,34721.12,34721.12,306190000
2022-04-11,34630.27,34701.34,34272.29,34308.08,34308.08,336630000
2022-04-12,34412.51,34669.97,34102.81,34220.36,34220.36,333510000
2022-04-13,34166.64,34598.36,34140.64,34564.59,34564.59,313630000
2022-04-14,34628.46,34889.17,34437.5,34451.23,34451.23,353680000
2022-04-18,34411.49,34618.29,34279.08,34411.69,34411.69,268820000
2022-04-19,34394.62,34983.11,34394.62,34911.2,34911.2,303440000
2022-04-20,34962.67,35315.4,34962.67,35160.79,35160.79,338740000
2022-04-21,35258.8,35492.22,34723.82,34792.76,34792.76,371920000
2022-04-22,34727.38,34727.38,33773.39,33811.4,33811.4,373280000
2022-04-25,33731.65,34106.01,33323.37,34049.46,34049.46,418000000
2022-04-26,33907.49,33909.51,33230.95,33240.18,33240.18,403700000
2022-04-27,33450.92,33697.18,33108.89,33301.93,33301.93,456290000
2022-04-28,33425.96,34054.79,33248.46,33916.39,33916.39,451600000
2022-04-29,33787.01,33919.59,32913.15,32977.21,32977.21,501560000
2022-05-02,32978.49,33224.95,32449.87,33061.5,33061.5,453390000
2022-05-03,33086.09,33341.58,32914.75,33128.79,33128.79,364420000
2022-05-04,33171.8,34117.74,33021.84,34061.06,34061.06,412370000
2022-05-05,33854.17,33854.17,32685.1,32997.97,32997.97,448420000
2022-05-06,32773.88,33055.84,32474.69,32899.37,32899.37,418140000
2022-05-09,32685.17,32685.17,32121.98,32245.7,32245.7,475110000
2022-05-10,32504.09,32752.17,31887.89,32160.74,32160.74,440670000
2022-05-11,32123.24,32584.02,31798.86,31834.11,31834.11,458460000
2022-05-12,31699.04,31914.46,31228.22,31730.3,31730.3,544240000
2022-05-13,31963.86,32276.05,31862.79,32196.66,32196.66,388520000
2022-05-16,32152.15,32514.02,31928.18,32223.42,32223.42,332700000
2022-05-17,32427.0,32689.14,32308.15,32654.59,32654.59,389310000
2022-05-18,32468.67,32468.67,31393.95,31490.07,31490.07,465060000
2022-05-19,31262.62,31569.13,31016.41,31253.13,31253.13,517190000
2022-05-20,31426.94,31515.78,30635.76,31261.9,31261.9,498890000
2022-05-23,31395.89,31968.42,31395.89,31880.24,31880.24,405830000
2022-05-24,31717.61,32014.86,31365.59,31928.62,31928.62,382950000
2022-05-25,31816.31,32254.44,31754.33,32120.28,32120.28,348460000
2022-05-26,32248.17,32774.14,32248.17,32637.19,32637.19,352820000
2022-05-27,32735.09,33213.62,32682.01,33212.96,33212.96,331190000
2022-05-31,33160.59,33240.22,32752.34,32990.12,32990.12,549810000
2022-06-01,33156.31,33272.34,32584.76,32813.23,32813.23,338210000
2022-06-02,32809.01,33248.61,32509.43,33248.28,33248.28,331190000
2022-06-03,32986.32,33135.61,32839.21,32899.7,32899.7,298570000
2022-06-06,33032.04,33235.37,32819.5,32915.78,32915.78,258400000
2022-06-07,32783.03,33207.45,32641.85,33180.14,33180.14,278200000
2022-06-08,33087.07,33156.5,32824.37,32910.9,32910.9,273290000
2022-06-09,32828.62,32956.73,32267.78,32272.79,32272.79,289710000
2022-06-10,32053.52,32053.52,31387.84,31392.79,31392.79,364810000
2022-06-13,31144.91,31144.91,30373.72,30516.74,30516.74,480500000
2022-06-14,30592.34,30690.8,30144.23,30364.83,30364.83,368800000
2022-06-15,30570.5,31011.97,30185.08,30668.53,30668.53,394570000
2022-06-16,30305.74,30305.74,29740.35,29927.07,29927.07,444890000
2022-06-17,29912.7,30167.52,29653.29,29888.78,29888.78,692830000
2022-06-21,30074.69,30653.98,30074.69,30530.25,30530.25,379350000
2022-06-22,30352.57,30777.92,30166.01,30483.13,30483.13,345820000
2022-06-23,30570.33,30715.63,30293.4,30677.36,30677.36,362910000
2022-06-24,30846.94,31517.29,30846.94,31500.68,31500.68,470380000
2022-06-27,31533.6,31598.59,31351.37,31438.26,31438.26,313930000
2022-06-28,31549.05,31885.09,30934.33,30946.99,30946.99,353770000
2022-06-29,31067.41,31152.96,30894.53,31029.31,31029.31,273970000
2022-06-30,30790.0,30979.85,30431.87,30775.43,30775.43,397270000
2022-07-01,30737.77,31139.35,30487.79,31097.26,31097.26,313350000
2022-07-05,30903.12,30971.74,30355.12,30967.82,30967.82,328200000
2022-07-06,30957.3,31224.69,30794.84,31037.68,31037.68,292710000
2022-07-07,31190.65,31421.84,31154.64,31384.55,31384.55,296620000
2022-07-08,31348.43,31511.46,31212.45,31338.15,31338.15,241130000
2022-07-11,31277.98,31367.55,31114.4,31173.84,31173.84,249430000
